2	Swift	SDSS J114657.79+403708.6	2013-01-22 07:16:02	2013-01-22 07:37:00	176.743	40.598	2013
2	Swift	VII ZW 244	2013-01-22 07:37:02	2013-01-22 07:43:57	131.19	76.871	2013
2	Swift	PSR J1813+1822	2013-01-22 07:44:02	2013-01-22 08:01:58	273.423	18.402	2013
2	Swift	DES12S1a	2013-01-22 08:02:02	2013-01-22 08:17:01	42.412	0.778	2013
2	Swift	LMC_Survey_67	2013-01-22 08:17:02	2013-01-22 08:36:00	85.023	-69.598	2013
2	Swift	PSN J10532275+1646349	2013-01-22 08:36:02	2013-01-22 08:58:57	163.382	16.741	2013
2	Swift	VII ZW 244	2013-01-22 08:59:02	2013-01-22 09:19:58	131.307	76.865	2013
2	Swift	PSR J1813+1822	2013-01-22 09:20:02	2013-01-22 09:37:58	273.434	18.409	2013
2	Swift	DES12S1a	2013-01-22 09:38:02	2013-01-22 09:53:01	42.413	0.78	2013
2	Swift	LMC_Survey_67	2013-01-22 09:53:02	2013-01-22 10:14:00	85.044	-69.592	2013
2	Swift	OT J113751.67+061231.6	2013-01-22 10:14:02	2013-01-22 10:35:57	174.485	6.204	2013
2	Swift	VII ZW 244	2013-01-22 10:36:02	2013-01-22 10:56:00	131.314	76.86	2013
2	Swift	SN2001CP-HOST	2013-01-22 10:56:02	2013-01-22 11:14:01	257.799	5.866	2013
1	XMM-Newton	AM1323-222	2013-01-22 07:46:04	2013-01-22 11:22:44	13:26:20.50	-22:37:53.0	2403
2	Swift	DES12S1a	2013-01-22 11:14:02	2013-01-22 11:28:56	42.4	0.777	2013
2	Swift	LMC_Survey_67	2013-01-22 11:29:01	2013-01-22 11:37:00	85.045	-69.592	2013
2	Swift	LMC_Survey_66	2013-01-22 11:37:02	2013-01-22 11:47:57	85.704	-69.589	2013
2	Swift	CV CHA	2013-01-22 11:48:02	2013-01-22 12:05:58	168.099	-76.715	2013
2	Swift	Mkn 421	2013-01-22 12:06:02	2013-01-22 12:27:58	166.178	38.171	2013
2	Swift	VII ZW 244	2013-01-22 12:28:02	2013-01-22 12:32:59	131.177	76.856	2013
2	Swift	PSR J2156+2618	2013-01-22 12:33:02	2013-01-22 12:50:01	329.119	26.349	2013
2	Swift	DES12S1a	2013-01-22 12:50:02	2013-01-22 13:08:59	42.425	0.794	2013
2	Swift	LMC_Survey_66	2013-01-22 13:09:02	2013-01-22 13:26:00	85.707	-69.557	2013
2	Swift	SSS130101:122222-311525	2013-01-22 13:26:02	2013-01-22 13:56:00	185.604	-31.239	2013
2	Swift	CL1134	2013-01-22 13:56:02	2013-01-22 14:08:59	184.404	4.192	2013
2	Swift	Kepler_Reg3_Pt16	2013-01-22 14:09:02	2013-01-22 14:26:57	292.237	41.616	2013
2	Swift	DES12S1a	2013-01-22 14:27:02	2013-01-22 14:44:57	42.423	0.806	2013
2	Swift	LMC_Survey_66	2013-01-22 14:45:02	2013-01-22 15:00:00	85.683	-69.572	2013
2	Swift	PSN J10532275+1646349	2013-01-22 15:00:02	2013-01-22 15:05:57	163.38	16.737	2013
2	Swift	SSS130101:122222-311525	2013-01-22 15:06:02	2013-01-22 15:16:58	185.605	-31.237	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 15:17:02	2013-01-22 15:31:58	176.755	40.609	2013
2	Swift	VII ZW 244	2013-01-22 15:32:02	2013-01-22 15:44:57	131.236	76.874	2013
2	Swift	PSR J1813+1822	2013-01-22 15:45:02	2013-01-22 16:00:58	273.434	18.408	2013
2	Swift	NGC 1097	2013-01-22 16:20:02	2013-01-22 16:36:58	41.561	-30.261	2013
2	Swift	PSN J10532275+1646349	2013-01-22 16:37:02	2013-01-22 17:06:57	163.33	16.741	2013
2	Swift	CL1134	2013-01-22 17:07:02	2013-01-22 17:21:00	184.362	4.207	2013
2	Swift	Kepler_Reg3_Pt16	2013-01-22 17:21:02	2013-01-22 17:39:57	292.24	41.6	2013
2	Swift	1RXS_J064643.6-770027	2013-01-22 18:04:02	2013-01-22 18:08:59	101.67	-76.969	2013
